Fishing_ISO3,Fished_ISO3,Year,Total_fished_where,disp_fished,unequal_disp_fished,unequal_disp_fished_hs,unequal_fishing_in_waters,rev_disp_fished,rev_fishing_in_waters,Fishing_ME,Fished_ME
BEL,GBR,1988,18757.61835,18757.61835,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1989,17889.58551,17889.58551,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1990,17554.79509,17554.79509,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1991,15982.34918,15982.34918,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1992,14962.92764,14962.92764,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1993,14689.36228,14689.36228,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1994,14653.94499,14653.94499,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1995,16042.12259,16042.12259,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1996,14222.77103,14222.77103,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1997,14506.37671,14506.37671,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1998,14985.32477,14985.32477,NA,NA,NA,NA,NA,NA,75
BEL,GBR,1999,13846.24022,13846.24022,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2000,13541.23795,13541.23795,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2001,14182.67695,14182.67695,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2002,14426.40314,14426.40314,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2003,13087.44175,13087.44175,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2004,13419.46798,13419.46798,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2005,12498.82829,12498.82829,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2006,10998.94671,10998.94671,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2007,11853.87651,11853.87651,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2008,10669.71724,10669.71724,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2009,10030.44814,10030.44814,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2010,10086.71039,10086.71039,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2011,10582.57366,10582.57366,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2012,11911.02282,11911.02282,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2013,11859.6465,11859.6465,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2014,12270.56407,12270.56407,NA,NA,NA,NA,NA,NA,75
BEL,GBR,2015,11548.09292,11548.09292,NA,NA,NA,NA,NA,NA,75
BEL,GRL,1976,60.08039942,60.08039942,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1977,64.19670948,64.19670948,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1978,67.8384338,67.8384338,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1979,66.20992102,66.20992102,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1980,55.07733268,55.07733268,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1981,45.71436137,45.71436137,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1982,12.91492054,12.91492054,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1983,15.32739242,15.32739242,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1984,14.03342221,14.03342221,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1985,14.02237108,14.02237108,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1986,15.46549457,15.46549457,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1987,22.49129083,22.49129083,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1988,18.21784324,18.21784324,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1989,12.03304591,12.03304591,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1990,6.994835828,6.994835828,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1991,13.83933409,13.83933409,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1992,7.057044358,7.057044358,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1993,5.218571307,5.218571307,NA,NA,NA,NA,NA,NA,NA
BEL,GRL,1994,3.501918521,3.501918521,NA,NA,NA,NA,NA,NA,NA
BEL,HighSeas,1976,32.05104918,32.05104918,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1977,9.894399202,9.894399202,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1978,12.69605922,12.69605922,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1979,4.260197098,4.260197098,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1980,6.443346773,6.443346773,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1981,7.808007046,7.808007046,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1982,8.140359646,8.140359646,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1983,8.400589287,8.400589287,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1984,7.940680457,7.940680457,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1985,6.377267565,6.377267565,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1986,7.889524612,7.889524612,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1987,7.064092252,7.064092252,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1988,7.715551367,7.715551367,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1989,9.555815805,9.555815805,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1990,5.858533994,5.858533994,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1991,4.482800458,4.482800458,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1992,10.5957847,10.5957847,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1993,9.952509997,9.952509997,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1994,10.04895224,10.04895224,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1995,14.94113439,14.94113439,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1996,12.30383435,12.30383435,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1997,18.65214753,18.65214753,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1998,13.7225668,13.7225668,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,1999,0.519153656,0.519153656,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,2000,0.12275216,0.12275216,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,2001,0.036100522,0.036100522,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,2002,0.222705543,0.222705543,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,2003,0.073415413,0.073415413,NA,NA,NA,NA,NA,NA,49
BEL,HighSeas,2004,0.002247673,0.002247673,NA,NA,NA,NA,NA,NA,49
BEL,IRL,1976,2358.110206,2358.110206,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1977,1706.052281,1706.052281,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1978,1326.28382,1326.28382,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1979,1340.329723,1340.329723,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1980,1770.842511,1770.842511,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1981,2206.05406,2206.05406,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1982,1902.753302,1902.753302,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1983,1967.199891,1967.199891,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1984,1957.162663,1957.162663,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1985,1941.162764,1941.162764,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1986,2141.59664,2141.59664,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1987,1755.696505,1755.696505,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1988,1455.409884,1455.409884,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1989,2005.931716,2005.931716,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1990,1575.344114,1575.344114,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1991,889.5854775,889.5854775,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1992,1203.314261,1203.314261,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1993,1256.902418,1256.902418,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1994,1531.195498,1531.195498,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1995,1924.344649,1924.344649,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1996,1866.316581,1866.316581,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1997,2207.016932,2207.016932,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1998,1822.515139,1822.515139,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,1999,1942.32516,1942.32516,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2000,1652.51513,1652.51513,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2001,1955.492429,1955.492429,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2002,2010.264997,2010.264997,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2003,2080.777917,2080.777917,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2004,1952.508512,1952.508512,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2005,1858.037099,1858.037099,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2006,1725.596961,1725.596961,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2007,1495.6146,1495.6146,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2008,1249.200401,1249.200401,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2009,1279.087129,1279.087129,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2010,1458.96403,1458.96403,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2011,1857.767738,1857.767738,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2012,2131.009244,2131.009244,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2013,1795.552289,1795.552289,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2014,912.5196618,912.5196618,NA,NA,NA,NA,NA,NA,NA
BEL,IRL,2015,971.3315747,971.3315747,NA,NA,NA,NA,NA,NA,NA
BEL,ISL,1976,6181.545069,6181.545069,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1977,5893.394611,5893.394611,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1978,5545.038768,5545.038768,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1979,5607.83436,5607.83436,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1980,5035.954134,5035.954134,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1981,3827.255734,3827.255734,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1982,1293.453165,1293.453165,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1983,1351.965415,1351.965415,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1984,1502.276991,1502.276991,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1985,1367.148063,1367.148063,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1986,1336.634003,1336.634003,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1987,1727.72045,1727.72045,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1988,1705.871111,1705.871111,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1989,1624.327058,1624.327058,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1990,1347.595644,1347.595644,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1991,1689.334073,1689.334073,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1992,1175.550328,1175.550328,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1993,997.5112771,997.5112771,NA,NA,NA,NA,NA,NA,90
BEL,ISL,1994,572.296923,572.296923,NA,NA,NA,NA,NA,NA,90
BEL,NLD,1976,7674.967521,7674.967521,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1977,8696.38175,8696.38175,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1978,10613.61328,10613.61328,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1979,9497.44113,9497.44113,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1980,9177.157918,9177.157918,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1981,11101.30281,11101.30281,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1982,11331.54527,11331.54527,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1983,10274.85942,10274.85942,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1984,10146.6884,10146.6884,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1985,9490.310635,9490.310635,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1986,7588.761015,7588.761015,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1987,8240.049859,8240.049859,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1988,8881.41186,8881.41186,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1989,7318.778868,7318.778868,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1990,7782.96315,7782.96315,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1991,7697.925221,7697.925221,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1992,6528.334556,6528.334556,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1993,7132.42259,7132.42259,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1994,6571.308872,6571.308872,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1995,6637.024898,6637.024898,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1996,6212.18166,6212.18166,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1997,4967.050689,4967.050689,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1998,5086.459295,5086.459295,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,1999,5302.447101,5302.447101,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2000,5184.419468,5184.419468,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2001,5159.103557,5159.103557,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2002,4366.67694,4366.67694,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2003,4265.490854,4265.490854,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2004,3713.630713,3713.630713,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2005,3425.726473,3425.726473,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2006,2947.932298,2947.932298,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2007,2684.814466,2684.814466,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2008,3380.610217,3380.610217,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2009,3833.688777,3833.688777,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2010,4127.720902,4127.720902,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2011,3131.62223,3131.62223,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2012,2954.951297,2954.951297,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2013,3618.802841,3618.802841,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2014,4200.8658,4200.8658,NA,NA,NA,NA,NA,NA,NA
BEL,NLD,2015,3237.767093,3237.767093,NA,NA,NA,NA,NA,NA,NA
BEL,NOR,1976,2004.370301,2004.370301,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1977,1953.195089,1953.195089,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1978,1889.614434,1889.614434,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1979,1803.153177,1803.153177,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1980,1774.724211,1774.724211,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1981,1605.942426,1605.942426,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1982,1563.673545,1563.673545,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1983,1973.779262,1973.779262,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1984,1844.90023,1844.90023,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1985,1672.402221,1672.402221,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1986,1143.816435,1143.816435,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1987,1060.229948,1060.229948,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1988,1258.947836,1258.947836,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1989,1259.303322,1259.303322,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1990,1775.990349,1775.990349,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1991,1863.238448,1863.238448,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1992,1989.691334,1989.691334,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1993,1809.222377,1809.222377,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1994,1441.416355,1441.416355,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1995,1605.6295480000001,1605.6295480000001,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1996,1035.284261,1035.284261,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1997,1159.92181,1159.92181,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1998,1391.774831,1391.774831,NA,NA,NA,NA,NA,NA,88
BEL,NOR,1999,1301.269399,1301.269399,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2000,1336.961805,1336.961805,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2001,1077.186917,1077.186917,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2002,909.5187956,909.5187956,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2003,661.6191478,661.6191478,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2004,764.8899498,764.8899498,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2005,651.0151251,651.0151251,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2006,603.1017398,603.1017398,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2007,667.3256877,667.3256877,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2008,489.0260373,489.0260373,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2009,441.3184952,441.3184952,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2010,396.1874789,396.1874789,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2011,550.6289846,550.6289846,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2012,722.0068164,722.0068164,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2013,848.5566037,848.5566037,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2014,952.8352837,952.8352837,NA,NA,NA,NA,NA,NA,88
BEL,NOR,2015,866.7949526,866.7949526,NA,NA,NA,NA,NA,NA,88
BEL,RUS,1976,54.24717396,54.24717396,NA,NA,NA,NA,NA,NA,83
BEL,RUS,1977,30.44104901,30.44104901,NA,NA,NA,NA,NA,NA,83
BEL,SJM,1976,5.430935198,5.430935198,NA,NA,NA,NA,NA,NA,NA
BEL,SJM,1977,2.581828938,2.581828938,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1976,212.6734856,212.6734856,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1977,210.3322669,210.3322669,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1978,86.23191476,86.23191476,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1979,167.2573735,167.2573735,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1980,206.8500353,206.8500353,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1981,76.35833476,76.35833476,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1982,30.410879950000002,30.410879950000002,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1983,32.44025522,32.44025522,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1984,13.21339063,13.21339063,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1985,25.69063998,25.69063998,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1986,110.0860053,110.0860053,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1987,201.2594229,201.2594229,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1988,148.9615304,148.9615304,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1989,54.14111663,54.14111663,NA,NA,NA,NA,NA,NA,NA
BEL,SWE,1990,115.1490779,115.1490779,NA,NA,NA,NA,NA,NA,NA
