"","Fishing_ISO3","Year","Total_fished","disp_fished","unequal_fish","unequal_fish_hs","unequal_fishing_in_waters","rev_fish","rev_fishing_in_waters","unequal_fish_eez","prop_disp","prop_unequal_disp","prop_rev_disp"
"258","ARG",1998,1140966.68585,80812.12685,80812.12685,80812.12685,NA,NA,170187.71257,0,0.0708277707423126,1,NA
"259","ARG",1999,1058329.87275,88250.55865,88250.55865,88250.55865,NA,NA,53709.70623,0,0.0833866272910608,1,NA
"260","ARG",2000,891113.19084,71773.84604,71773.84604,71773.84604,NA,NA,84446.39237,0,0.0805440282758502,1,NA
"261","ARG",2001,915332.00011,62075.60601,62075.60601,62075.60601,NA,NA,1056.573952,0,0.0678175853160821,1,NA
"262","ARG",2002,927582.21222,60178.77232,60178.77232,60178.77232,NA,NA,28.17469375,0,0.0648770227880643,1,NA
"263","ARG",2003,883428.82711,57188.81061,57188.81061,57188.81061,NA,NA,754.5701993,0,0.0647350514891893,1,NA
"264","ARG",2004,910810.33338,54941.81618,54941.81618,54941.81618,NA,NA,14.96822153,0,0.0603219069508269,1,NA
"265","ARG",2005,895500.41498,57360.94408,57360.94408,57360.94408,NA,NA,NA,0,0.0640546259057636,1,NA
"266","ARG",2006,1137466.87062,76796.86862,76796.86862,76796.86862,NA,NA,NA,0,0.0675156970313696,1,NA
"267","ARG",2007,965259.71312,64660.93492,64660.93492,64660.93492,NA,NA,NA,0,0.0669881214776871,1,NA
"268","ARG",2008,983447.9422,71732.3278,71732.3278,71732.3278,NA,NA,NA,0,0.072939628750997,1,NA
"269","ARG",2009,844935.02651,47981.68661,47981.68661,47981.68661,NA,NA,NA,0,0.0567874275590019,1,NA
"270","ARG",2010,796293.72914,47323.30134,47323.30134,47323.30134,NA,NA,82.76435703,0,0.0594294537407815,1,NA
"271","ARG",2011,775004.05865,42703.27905,42703.27905,42703.27905,NA,NA,1007.267424,0,0.0551007166651307,1,NA
"272","ARG",2012,723736.54994,38488.45874,38488.45874,38488.45874,NA,NA,1492.41034,0,0.0531802058956271,1,NA
"273","ARG",2013,858089.63434,50765.40914,50765.40914,50765.40914,NA,NA,1292.543231,0,0.059160963037441,1,NA
"274","ARG",2014,815355.58368,46996.31918,46996.31918,46996.31918,NA,NA,NA,0,0.0576390474544717,1,NA
"275","ARG",2015,795388.94155,42767.37245,42767.37245,42767.37245,NA,NA,NA,0,0.0537691313216624,1,NA
"276","ASM",1976,113.0001,53.48564381,53.48564381,53.48564381,NA,NA,7124.40334809,0,0.47332386263375,1,NA
"277","ASM",1977,202,118.7214426,118.7214426,118.7214426,NA,NA,2477.977518,0,0.587729913861386,1,NA
"278","ASM",1978,193.00019996,116.7869408,116.7869408,116.7869408,NA,NA,3990.672923,0,0.605113055966805,1,NA
"279","ASM",1979,183.00080004,114.8524825,114.8524825,114.8524825,NA,NA,3600.501351,0,0.627606450217134,1,NA
"280","ASM",1980,147.9997,81.40447608,81.40447608,81.40447608,NA,NA,3797.061422,0,0.550031358712214,1,NA
"281","ASM",1981,153.0007,82.37193008,82.37193008,82.37193008,NA,NA,3297.580222,0,0.538376164814932,1,NA
"282","ASM",1982,110.0491,80.67375875,80.67375875,80.67375875,NA,NA,4820.916649,0,0.733070590763577,1,NA
"283","ASM",1983,112.2049,89.50367532,89.50367532,89.50367532,NA,NA,3275.511641,0,0.797680629990312,1,NA
"284","ASM",1984,152.19800001,125.6793281,125.6793281,125.6793281,NA,NA,3343.425704,0,0.825762021128677,1,NA
"285","ASM",1985,117.9888,87.63562893,87.63562893,87.63562893,NA,NA,4818.737657,0,0.742745319301493,1,NA
"286","ASM",1986,181.00570005,152.4362594,152.4362594,152.4362594,NA,NA,4828.976454,0,0.842162757072799,1,NA
"287","ASM",1987,78.005400001,72.94191331,72.94191331,72.94191331,NA,NA,5001.099413,0,0.93508799787021,1,NA
"288","ASM",1988,122.015200029,113.3245874,113.3245874,113.3245874,NA,NA,4978.150923,0,0.928774344287151,1,NA
"289","ASM",1989,102.197999999,96.02040966,96.02040966,96.02040966,NA,NA,4185.766699,0,0.939552727655527,1,NA
"290","ASM",1990,42.214500001,39.91040114,39.91040114,39.91040114,NA,NA,3698.984711,0,0.945419254972926,1,NA
"291","ASM",1991,44.2008,39.1878606,39.1878606,39.1878606,NA,NA,3650.283256,0,0.886587134169517,1,NA
"292","ASM",1992,54.2086,50.22272207,50.22272207,50.22272207,NA,NA,4503.845583,0,0.926471483676022,1,NA
"293","ASM",1993,34.201899995,30.6441081,30.6441081,30.6441081,NA,NA,4036.52079,0,0.895976776274999,1,NA
"294","ASM",1994,122.25599995,101.0688284,101.0688284,101.0688284,NA,NA,3573.887355,0,0.826698308805579,1,NA
"295","ASM",1995,165.43709999,149.9250456,149.9250456,149.9250456,NA,NA,4123.761636,0,0.906235938668306,1,NA
"296","ASM",1996,214.22300003,171.6573356,171.6573356,171.6573356,NA,NA,4222.376489,0,0.801302080430024,1,NA
"297","ASM",1997,435.25420005,404.2987717,404.2987717,404.2987717,NA,NA,2358.939861,0,0.92887965619529,1,NA
"298","ASM",1998,593.06660004,549.0875691,549.0875691,549.0875691,NA,NA,1986.870104,0,0.925844701190332,1,NA
"299","ASM",1999,532.17130004,486.7733313,486.7733313,486.7733313,NA,NA,1450.263359,0,0.91469294053139,1,NA
"300","ASM",2000,824.87689999,779.7701903,779.7701903,779.7701903,NA,NA,1331.521817,0,0.94531704101479,1,NA
"301","ASM",2001,3619.21510049,3525.697502,3525.697502,3525.697502,NA,NA,1255.787612,0,0.974160806723718,1,NA
"302","ASM",2002,6938.1405997,6786.307852,6786.307852,6786.307852,NA,NA,1214.423389,0,0.978116219249497,1,NA
"303","ASM",2003,5088.2178999,4978.147165,4978.147165,4978.147165,NA,NA,1342.758587,0,0.978367527282555,1,NA
"304","ASM",2004,4041.35339962,3953.82578,3953.82578,3953.82578,NA,NA,1365.040048,0,0.978342003045754,1,NA
"305","ASM",2005,4019.99589965,3932.726183,3932.726183,3932.726183,NA,NA,1210.923865,0,0.978291093118379,1,NA
"306","ASM",2006,5348.3742002,5239.316264,5239.316264,5239.316264,NA,NA,1511.523314,0,0.979609142494943,1,NA
"307","ASM",2007,6511.1978,6363.11418,6363.11418,6363.11418,NA,NA,1412.458843,0,0.977257084710282,1,NA
"308","ASM",2008,4286.9762002,4175.067268,4175.067268,4175.067268,NA,NA,1448.724765,0,0.973895602174143,1,NA
"309","ASM",2009,4805.8356996,4674.521549,4674.521549,4674.521549,NA,NA,1697.534861,0,0.972676104884125,1,NA
"310","ASM",2010,5179.8560998,5054.819568,5054.819568,5054.819568,NA,NA,1835.518256,0,0.975861002817274,1,NA
"311","ASM",2011,4897.6339001,4761.035515,4761.035515,4761.035515,NA,NA,1817.923213,0,0.972109310763875,1,NA
"312","ASM",2012,6101.4958002,5949.249492,5949.249492,5949.249492,NA,NA,2017.305129,0,0.975047707449867,1,NA
"313","ASM",2013,3270.93510035,3186.162988,3186.162988,3186.162988,NA,NA,2035.200647,0,0.974083217872183,1,NA
"314","ASM",2014,2507.01420005,2412.083391,2412.083391,2412.083391,NA,NA,2172.350983,0,0.962133916493929,1,NA
"315","ASM",2015,3013.3744995,2904.480919,2904.480919,2904.480919,NA,NA,1840.622314,0,0.963863243510533,1,NA
"316","ATG",1976,1612.9913,NA,NA,NA,856.435377313,NA,439.65402212,NA,NA,NA,NA
"317","ATG",1977,1820.9907,NA,NA,NA,1022.833509119,NA,1204.19574955,NA,NA,NA,NA
"318","ATG",1978,1619.9914,NA,NA,NA,1468.18678202,NA,2035.750555249,NA,NA,NA,NA
"319","ATG",1979,1218.994,NA,NA,NA,1521.161566536,NA,2946.25358435,NA,NA,NA,NA
"320","ATG",1980,1170.9936,NA,NA,NA,2053.31756993,NA,5037.52078873,NA,NA,NA,NA
"321","ATG",1981,1156.9937,NA,NA,NA,2152.99992065,NA,5592.62062349,NA,NA,NA,NA
"322","ATG",1982,949.9947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","ATG",1983,1062.9942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","ATG",1984,1464.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","ATG",1985,2406.9869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","ATG",1986,2399.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","ATG",1987,1984.9895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","ATG",1988,1487.9929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","ATG",1989,989.9955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","ATG",1990,874.9963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","ATG",1991,1480.9934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","ATG",1992,1691.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","ATG",1993,1045.9968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","ATG",1994,1094.9971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","ATG",1995,1575.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","ATG",1996,1433.9943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","ATG",1997,1638.9928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","ATG",1998,1674.9944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","ATG",1999,1625.9941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","ATG",2000,1722.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","ATG",2001,1796.9992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","ATG",2002,2342.9991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","ATG",2003,2540.9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","ATG",2004,2472.9983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","ATG",2005,2947.9979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","ATG",2006,3043.9987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","ATG",2007,3041.9994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","ATG",2008,3388.9991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","ATG",2009,2416.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","ATG",2010,2219.1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","ATG",2011,3054.9972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","ATG",2012,5951.1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","ATG",2013,4605.3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","ATG",2014,3114.1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","ATG",2015,3000.1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","AUS",1976,97585.0145992,2396.7921992,2233.226054,2233.226054,NA,NA,1104980.735605,0,0.0245610682033925,0.931756225986302,NA
"357","AUS",1977,118876.0308482,2938.0869482,2760.358059,2760.358059,NA,NA,1070091.237645,0,0.0247155539029716,0.939508635267283,NA
"358","AUS",1978,112056.5880869,3616.2761869,3401.356762,3401.356762,NA,NA,1064911.569535,0,0.0322718748503709,0.940568857633566,NA
"359","AUS",1979,117883.9802129,3429.6702129,3159.914441,3159.914441,NA,NA,945179.54351,0,0.0290936071780574,0.921346439991411,NA
"360","AUS",1980,119482.5031535,3347.2141535,3093.732617,3093.732617,NA,NA,962300.695845,0,0.0280142620480575,0.924270893681855,NA
"361","AUS",1981,135535.1417922,4514.9409922,4225.785533,4225.785533,NA,NA,980000.5493449,0,0.0333119583046751,0.935955871915149,NA
"362","AUS",1982,157818.9718635,5067.2952635,4797.651701,4797.651701,NA,NA,1035248.77838,0,0.0321082769939902,0.946787477642707,NA
"363","AUS",1983,155827.9704549,4211.6596549,3966.636613,3966.636613,NA,NA,1113561.6429348,0,0.0270276231064624,0.941822687021984,NA
"364","AUS",1984,155804.9879566,3491.0988566,3254.196728,3254.196728,NA,NA,1150685.604136,0,0.0224068491155909,0.932141099885461,NA
"365","AUS",1985,146422.965684,3412.582784,3166.740276,3166.740276,NA,NA,1176209.247836,0,0.0233063356424893,0.927959987036024,NA
"366","AUS",1986,168074.9553193,4180.7601193,3785.022146,3785.022146,NA,NA,1314430.895532,0,0.0248743788826694,0.905343056763022,NA
"367","AUS",1987,193098.9999523,4973.8687523,4403.323825,4403.323825,NA,NA,1432522.130652,0,0.0257581279733642,0.885291519396009,NA
"368","AUS",1988,198033.0068359,4984.2857359,4353.277083,4353.277083,NA,NA,1429958.949793,0,0.0251689645859401,0.873400385464446,NA
"369","AUS",1989,164355.5617608,4091.6949608,3460.359751,3460.359751,NA,NA,733887.007963718,0,0.0248953848410374,0.845703256022643,NA
"370","AUS",1990,203927.607598762,6757.818698762,5148.239603,5148.239603,NA,162.1777853,801809.0497145,0,0.0331383218698782,0.7618197280053,0.0239985404357933
"371","AUS",1991,218443.26433305,12363.88863305,9255.827677,9255.827677,NA,404.9611333,880194.361068,0,0.056599999413117,0.748617846027679,0.0327535410030705
"372","AUS",1992,224343.71266174,18357.21036174,14027.25634,14027.25634,NA,613.0165423,823133.878748,0,0.08182627515583,0.764127885641902,0.0333937744472137
"373","AUS",1993,222631.88991037,25180.21171037,18265.43576,18265.43576,NA,1397.592938,880194.115774,0,0.113102447814225,0.725388490378646,0.0555036214181006
"374","AUS",1994,198264.61238229,29928.30028229,21057.99777,21057.99777,NA,2357.095078,910946.47706,0,0.150951296465265,0.703614891971029,0.07875806697231
"375","AUS",1995,199548.7692009,37126.5365009,25504.1733,25504.1733,NA,3722.023158,932589.13533,0,0.186052445472726,0.686952667922087,0.100252366872675
"376","AUS",1996,196645.933368,34573.808068,23121.77943,23121.77943,NA,3990.127189,969452.08057,0,0.175817559386286,0.668765771607337,0.115408958745655
"377","AUS",1997,195412.3883879,36399.3174879,24828.01279,24828.01279,NA,3988.353176,1075037.92702,0,0.186269242130372,0.682101053083026,0.109572196712914
"378","AUS",1998,203487.4063896,38152.8908896,30543.04975,30543.04975,NA,NA,1140712.819,0,0.187495096460918,0.800543524693319,NA
"379","AUS",1999,212802.3555009,37596.8293009,32114.14168,32114.14168,NA,NA,NA,0,0.176674873792649,0.854171542578226,NA
"380","AUS",2000,185738.0006967,27981.5011967,22828.69145,22828.69145,NA,NA,NA,0,0.150650384367991,0.815849417424834,NA
"381","AUS",2001,185919.9353299,26908.1847299,22065.30654,22065.30654,NA,NA,NA,0,0.144729959604136,0.82002211451601,NA
"382","AUS",2002,191226.8121276,23615.7397276,21147.34079,21147.34079,NA,NA,NA,0,0.12349596515703,0.895476535307715,NA
"383","AUS",2003,209415.3564754,27278.5582754,24571.38206,24571.38206,NA,NA,NA,0,0.13026054409054,0.900758090362813,NA
"384","AUS",2004,223504.5981072,26367.5552072,23581.05824,23581.05824,NA,NA,NA,0,0.117973211426072,0.894320996190079,NA
"385","AUS",2005,229668.5107118,27602.0144118,25132.85246,25132.85246,NA,NA,NA,0,0.120181971513006,0.910544139461632,NA
"386","AUS",2006,191133.232766377,3352.852766377,3155.835664,3155.835664,NA,NA,NA,0,0.0175419665007979,0.941238963919704,NA
"387","AUS",2007,181750.75490735,6800.55150735,6471.840221,6471.840221,NA,NA,NA,0,0.0374169092767547,0.951664025190497,NA
"388","AUS",2008,176495.584288,8556.254688,7961.259206,7961.259206,NA,NA,NA,0,0.0484785765180287,0.930460756055512,NA
"389","AUS",2009,166361.0244282,14728.0467282,13749.27633,13749.27633,NA,NA,NA,0,0.0885306325734758,0.933543774251752,NA
"390","AUS",2010,169064.2447808,2630.9161808,2477.843858,2477.843858,NA,NA,NA,0,0.0155616356622958,0.941817864089667,NA
"391","AUS",2011,161926.8573322,6013.2597322,5719.630767,5719.630767,NA,NA,NA,0,0.0371356539073906,0.951169751802393,NA
"392","AUS",2012,155961.3592547,7670.1383547,7174.218572,7174.218572,NA,NA,NA,0,0.0491797352328401,0.935344089015537,NA
"393","AUS",2013,152979.1139695,11244.6034695,10478.69652,10478.69652,NA,NA,NA,0,0.073504174378614,0.931886708893074,NA
"394","AUS",2014,147501.587535,13514.003635,12495.32001,12495.32001,NA,NA,NA,0,0.0916193775324169,0.924620145701182,NA
"395","AUS",2015,147967.544104,20693.573204,19249.34062,19249.34062,NA,NA,NA,0,0.139852109658963,0.930208641602754,NA
"396","BEL",1976,44421.813497098,43940.863807308,244.72453478,32.05104918,5988.568207014,43690.70833733,NA,212.6734856,0.989173118971799,0.00556940655179607,0.994306996988612
"397","BEL",1977,45369.618997384,44842.718918234,220.226666102,9.894399202,4407.621917506,44619.910423194,NA,210.3322669,0.988386499803307,0.00491109083959785,0.995031333950864
"398","BEL",1978,50581.222497722,49933.506482012,98.92797398,12.69605922,6287.2169908,49834.578508032,NA,86.23191476,0.987194536159359,0.00198119421105821,0.998018805788942
"399","BEL",1979,47128.805301117,46568.764630757,171.517570598,4.260197098,6292.07368906,46397.247060159,NA,167.2573735,0.988116807400871,0.0036831032980574,0.996316896701943
"400","BEL",1980,45625.001803256,45047.825017526,213.293382073,6.443346773,7667.12660435,44834.531635453,NA,206.8500353,0.987349550401797,0.00473482087070835,0.995265179129292
"401","BEL",1981,49284.992798389,48710.486394949,84.166341806,7.808007046,6631.02737021,48626.320053143,NA,76.35833476,0.988343177693256,0.0017278895785103,0.99827211042149
"402","BEL",1982,47842.808992395,47171.441234095,38.551239596,8.140359646,6914.006023422,47132.889994499,NA,30.41087995,0.985967216966572,0.000817258039767833,0.999182741960232
"403","BEL",1983,48500.01299918,47942.5153134,40.840844507,8.400589287,5628.490445978,47901.674468893,NA,32.44025522,0.988505205435936,0.000851871126077211,0.999148128873923
"404","BEL",1984,47871.006898857,47258.643758257,21.154071087,7.940680457,4785.398450493,47237.48968717,NA,13.21339063,0.987208058065421,0.000447623321464954,0.999552376678535
"405","BEL",1985,44235.408597279,43680.024324859,32.067907545,6.377267565,6699.411678335,43647.956417314,NA,25.69063998,0.987444802929792,0.000734154983671784,0.999265845016328
"406","BEL",1986,38967.807998616,38486.465623836,117.975529912,7.889524612,5209.0122795,38368.490093924,NA,110.0860053,0.9876476917871,0.00306537708775559,0.996934622912244
"407","BEL",1987,39783.2060975,39264.31291477,208.323515152,7.064092252,5960.310446075,39055.989399618,NA,201.2594229,0.986956979247517,0.00530567071437624,0.994694329285624
"408","BEL",1988,41072.404098473,40491.957544373,156.677081767,7.715551367,7826.60626143,40335.280462606,NA,148.9615304,0.985867723917296,0.00386933829008652,0.996130661709914
"409","BEL",1989,39137.006498514,38662.125393014,63.696932435,9.555815805,7471.95690808,38598.428460579,NA,54.14111663,0.987866187325338,0.00164752795630086,0.998352472043699
"410","BEL",1990,40962.002099824,40575.073330624,121.007611894,5.858533994,6356.815984175,40454.06571873,0.005528434,115.1490779,0.990553958562449,0.0029823140652877,0.997017685934712
"411","BEL",1991,39382.997000708,39054.862727878,83.678287208,4.482800458,4908.32173746,38971.18444067,0.234644448,79.19548675,0.991668123357293,0.00214258305786514,0.997857416942135
"412","BEL",1992,36617.993801486,36341.705094416,152.870687,10.5957847,6034.389564458,36188.834407416,NA,142.2749023,0.992454837679862,0.00420648086276747,0.995793519137232
"413","BEL",1993,35599.993097383,35255.784972113,110.093790097,9.952509997,5573.02177948,35145.691182016,NA,100.1412801,0.990331230561522,0.00312271561061775,0.996877284389382
"414","BEL",1994,33748.005505305,33420.894317545,94.32175767,10.04895224,5536.80671294,33326.572559875,0.142395855,84.27280543,0.990307243854497,0.00282223918886826,0.997177760811132
"415","BEL",1995,35117.004798587,34766.615121027,121.86944689,14.94113439,5708.75857804,34644.745674137,NA,106.9283125,0.990022222009831,0.00350535841541539,0.996494641584585
"416","BEL",1996,30343.996402694,30004.367907604,12.30383435,12.30383435,3943.00263379,29992.064073254,NA,0,0.988807390741061,0.000410068107013241,0.999589931892987
"417","BEL",1997,30011.994895927,29763.168969647,18.65214753,18.65214753,4864.16545111,29744.516822117,0.116571324,0,0.991709117399798,0.000626685537048215,0.999373314462952
"418","BEL",1998,30349.003598398,30088.744924098,13.7225668,13.7225668,7321.12900975,30075.022357298,0.058652863,0,0.991424473839605,0.000456069764113346,0.999543930235887
"419","BEL",1999,29342.998103409,29086.913740778,0.519153656,0.519153656,6143.204013866,29086.394587122,NA,0,0.991272726742901,0.0000178483582213874,0.999982151641779
"420","BEL",2000,29293.99749883,29058.15525762,0.12275216,0.12275216,6013.14810516,29058.03250546,NA,0,0.991949127420407,0.00000422436176390827,0.999995775638236
"421","BEL",2001,29674.593003444,29403.225973154,0.036100522,0.036100522,5046.427566923,29403.189872632,42.35999252,0,0.990855240027774,0.00000122777419161288,0.999998772225808
"422","BEL",2002,28522.18800385,28261.57991043,0.222705543,0.222705543,4217.466868456,28261.357204887,6.112609689,0,0.990862969790928,0.00000788015191315649,0.999992119848087
"423","BEL",2003,26350.995597765,26070.374805135,0.073415413,0.073415413,6334.761092516,26070.301389722,7.672703658,0,0.989350656919627,0.00000281604746954154,0.99999718395253
"424","BEL",2004,26255.998602497,25947.883890397,0.002247673,0.002247673,5134.871343662,25947.881642724,0.006150523,0,0.988264978347817,0.0000000866225935607734,0.999999913377406
"425","BEL",2005,24087.995595779,23774.288143879,NA,NA,4519.594563125,23774.288143879,0.373930648,NA,0.986976606224763,NA,1
"426","BEL",2006,22520.997496998,22222.907047698,NA,NA,4842.79959327,22222.907047698,39.29758863,NA,0.986763887818924,NA,1
"427","BEL",2007,24030.001702741,23702.274419841,NA,NA,3980.93915134,23702.274419841,3.220036779,NA,0.986361745331769,NA,1
"428","BEL",2008,22098.005203027,21781.815067127,NA,NA,3018.04613258,21781.815067127,NA,NA,0.985691462510078,NA,1
"429","BEL",2009,21208.000598688,20878.785033588,NA,NA,2899.38281073,20878.785033588,23.72911128,NA,0.984476822151714,NA,1
"430","BEL",2010,21907.001799595,21532.807127495,NA,NA,4527.584650494,21532.807127495,23.7291114,NA,0.982918946393344,NA,1
"431","BEL",2011,22195.000005606,21878.119885706,NA,NA,3851.3076183,21878.119885706,35.219290368,NA,0.985722905166931,NA,1
"432","BEL",2012,24376.996201303,23986.899441903,NA,NA,2236.77805796,23986.899441903,16.31376451,NA,0.983997340928365,NA,1
"433","BEL",2013,25386.99450402,25089.13638712,NA,NA,3478.82150544,25089.13638712,59.83144572,NA,0.988267295017816,NA,1
"434","BEL",2014,26498.990895741,26222.321507351,NA,NA,2737.394139459,26222.321507351,0.000307526,NA,0.989559248143503,NA,1
"435","BEL",2015,24462.398998883,24156.040947483,NA,NA,4783.6497052,24156.040947483,49.13898338,NA,0.987476369287657,NA,1
"436","BEN",1976,4954.0001,2130.615905,2130.615905,2130.615905,NA,NA,NA,0,0.430079907547842,1,NA
"437","BEN",1977,4378.1999,1988.834603,1988.834603,1988.834603,388.6090973,NA,NA,0,0.45425851912335,1,NA
"438","BEN",1978,4079.0005,1929.069432,1929.069432,1929.069432,736.9223849,NA,NA,0,0.47292699081552,1,NA
"439","BEN",1979,3899.3455,2027.941171,2027.941171,2027.941171,448.4053106,NA,NA,0,0.520072194423397,1,NA
"440","BEN",1980,3630.7795,1928.711076,1928.711076,1928.711076,841.7812783,NA,NA,0,0.531211293883311,1,NA
"441","BEN",1981,3567.9951,1973.944971,1973.944971,1973.944971,141.8948302,NA,NA,0,0.553236457920023,1,NA
"442","BEN",1982,3521.1956,1921.299069,1921.299069,1921.299069,1155.880161,NA,NA,0,0.545638268149602,1,NA
"443","BEN",1983,3627.1985,1835.271966,1835.271966,1835.271966,NA,NA,NA,0,0.505975056507109,1,NA
"444","BEN",1984,3889.0763,1987.016497,1987.016497,1987.016497,NA,NA,NA,0,0.510922477144509,1,NA
"445","BEN",1985,6369.9577997,697.7897557,697.7897557,697.7897557,NA,NA,NA,0,0.109543858474677,1,NA
"446","BEN",1986,8752.8804,1857.152243,1857.152243,1857.152243,NA,NA,NA,0,0.212176124673199,1,NA
"447","BEN",1987,9916.1169,1487.362718,1487.362718,1487.362718,NA,NA,NA,0,0.149994471928825,1,NA
"448","BEN",1988,8668.1028,1655.14157,1655.14157,1655.14157,NA,NA,NA,0,0.190946232202045,1,NA
"449","BEN",1989,8962.3042,1136.761914,1136.761914,1136.761914,NA,NA,NA,0,0.126838130979754,1,NA
"450","BEN",1990,7908.3687,1004.599929,1004.599929,1004.599929,NA,NA,NA,0,0.127029981417027,1,NA
"451","BEN",1991,7368.1638997,908.9713407,908.9713407,908.9713407,NA,NA,NA,0,0.123364701582847,1,NA
"452","BEN",1992,5921.7978996,696.6228386,696.6228386,696.6228386,NA,NA,NA,0,0.117637050505735,1,NA
"453","BEN",1993,6415.5184002,976.9296192,976.9296192,976.9296192,NA,NA,NA,0,0.152276021711596,1,NA
"454","BEN",1994,7215.8189,1442.477333,1442.477333,1442.477333,NA,NA,NA,0,0.199904869147977,1,NA
"455","BEN",1995,6929.7909,1362.816045,1362.816045,1362.816045,NA,NA,NA,0,0.19666048581639,1,NA
"456","BEN",1996,7982.067,1927.991524,1927.991524,1927.991524,NA,NA,NA,0,0.241540383462078,1,NA
"457","BEN",1997,10914.0385,3139.48869,3139.48869,3139.48869,NA,NA,NA,0,0.287656002862735,1,NA
"458","BEN",1998,10361.1522,2889.560276,2889.560276,2889.560276,NA,NA,NA,0,0.278884068125165,1,NA
"459","BEN",1999,8513.783,2022.189155,2022.189155,2022.189155,NA,NA,NA,0,0.237519461677611,1,NA
"460","BEN",2000,5903.8169,1375.455418,1375.455418,1375.455418,NA,NA,NA,0,0.232977316420501,1,NA
"461","BEN",2001,8409.7951,1082.976925,1082.976925,1082.976925,NA,NA,NA,0,0.128775661252436,1,NA
"462","BEN",2002,10668.9241,1687.246408,1687.246408,1687.246408,NA,NA,0.214083191,0,0.158145881645179,1,NA
"463","BEN",2003,11645.924904,1460.679224,1460.679224,1460.679224,NA,NA,0.555375614,0,0.125424063441995,1,NA
"464","BEN",2004,11786.8898,1963.843837,1963.843837,1963.843837,NA,NA,0.929130312,0,0.166612556011171,1,NA
"465","BEN",2005,9595.9124,1386.502653,1386.502653,1386.502653,NA,NA,11.56105256,0,0.144488881849317,1,NA
"466","BEN",2006,12006.1085,2742.431101,2742.431101,2742.431101,NA,NA,6.712562781,0,0.228419649964016,1,NA
"467","BEN",2007,6185.0528,1147.194149,1147.194149,1147.194149,NA,NA,NA,0,0.185478473037449,1,NA
